"tree1.x","Site","Neighborhood","intra_spp","Region","hilo","tree2.x","comp.x","tree1.y","tree2.y","inter_spp","comp.y",".variable.x",".value.x",".lower.x",".upper.x",".variable.y",".value.y",".lower.y",".upper.y","med_diff","lower_diff","upper_diff","intra_greater","interval_intra_greater"
"10ac15","sl",1,"ac","Mammoth","high","10ac17","intra","10ac15","10pj11","pj","inter","rescor__t10ac15__t10ac17",0.450446879359418,0.205859453793226,0.645286489937078,"rescor__t10ac15__t10pj11",0.426745837182301,0.147244390741485,0.623516101083913,0.023701042177117,0.058615063051741,0.0217703888531651,1,1
"10ac15","sl",1,"ac","Mammoth","high","10ac17","intra","10ac15","10pj12","pj","inter","rescor__t10ac15__t10ac17",0.450446879359418,0.205859453793226,0.645286489937078,"rescor__t10ac15__t10pj12",0.142665562694109,-0.130345319325936,0.39270584147308,0.307781316665309,0.336204773119162,0.252580648463998,1,1
"10ac15","sl",1,"ac","Mammoth","high","10ac17","intra","10ac15","10pj13","pj","inter","rescor__t10ac15__t10ac17",0.450446879359418,0.205859453793226,0.645286489937078,"rescor__t10ac15__t10pj13",0.394083040901752,0.134081978951474,0.603102870964424,0.056363838457666,0.071777474841752,0.042183618972654,1,1
"10ac16","sl",1,"ac","Mammoth","high","10ac17","intra","10ac16","10pj11","pj","inter","rescor__t10ac16__t10ac17",0.16601831650832,-0.116748051889896,0.425318156051558,"rescor__t10ac16__t10pj11",0.182618811168416,-0.098295043208132,0.435429312171873,-0.016600494660096,-0.018453008681764,-0.010111156120315,0,0
"10ac16","sl",1,"ac","Mammoth","high","10ac17","intra","10ac16","10pj12","pj","inter","rescor__t10ac16__t10ac17",0.16601831650832,-0.116748051889896,0.425318156051558,"rescor__t10ac16__t10pj12",0.178637004047233,-0.110788257031848,0.432722068764004,-0.012618687538913,-0.005959794858048,-0.007403912712446,0,0
"10ac16","sl",1,"ac","Mammoth","high","10ac17","intra","10ac16","10pj13","pj","inter","rescor__t10ac16__t10ac17",0.16601831650832,-0.116748051889896,0.425318156051558,"rescor__t10ac16__t10pj13",-0.0609745062655585,-0.325940952406554,0.218015385614578,0.226992822773878,0.209192900516658,0.20730277043698,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac22","intra","10ac21","10pj21","pj","inter","rescor__t10ac21__t10ac22",0.488077204300078,0.237724573615405,0.665964421034867,"rescor__t10ac21__t10pj21",0.253933237660458,-0.0170961647448759,0.478727984723934,0.23414396663962,0.254820738360281,0.187236436310933,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac22","intra","10ac21","10pj22","pj","inter","rescor__t10ac21__t10ac22",0.488077204300078,0.237724573615405,0.665964421034867,"rescor__t10ac21__t10pj22",0.357882746260579,0.101506266881598,0.571665209024627,0.130194458039499,0.136218306733807,0.0942992120102399,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac22","intra","10ac21","10pj23","pj","inter","rescor__t10ac21__t10ac22",0.488077204300078,0.237724573615405,0.665964421034867,"rescor__t10ac21__t10pj23",0.170392184954948,-0.0820632202314582,0.406111269833628,0.31768501934513,0.319787793846863,0.259853151201239,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac22","intra","10ac21","10pj24","pj","inter","rescor__t10ac21__t10ac22",0.488077204300078,0.237724573615405,0.665964421034867,"rescor__t10ac21__t10pj24",0.361797491013394,0.104252049721944,0.572919361637918,0.126279713286684,0.133472523893461,0.093045059396949,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac22","intra","10ac21","10pj25","pj","inter","rescor__t10ac21__t10ac22",0.488077204300078,0.237724573615405,0.665964421034867,"rescor__t10ac21__t10pj25",-0.111302075053848,-0.353563744099557,0.152867825312553,0.599379279353926,0.591288317714962,0.513096595722314,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac23","intra","10ac21","10pj21","pj","inter","rescor__t10ac21__t10ac23",0.218120992270689,-0.0478896862686588,0.440795947786205,"rescor__t10ac21__t10pj21",0.253933237660458,-0.0170961647448759,0.478727984723934,-0.035812245389769,-0.0307935215237829,-0.037932036937729,0,0
"10ac21","sl",2,"ac","Mammoth","high","10ac23","intra","10ac21","10pj22","pj","inter","rescor__t10ac21__t10ac23",0.218120992270689,-0.0478896862686588,0.440795947786205,"rescor__t10ac21__t10pj22",0.357882746260579,0.101506266881598,0.571665209024627,-0.13976175398989,-0.149395953150257,-0.130869261238422,0,0
"10ac21","sl",2,"ac","Mammoth","high","10ac23","intra","10ac21","10pj23","pj","inter","rescor__t10ac21__t10ac23",0.218120992270689,-0.0478896862686588,0.440795947786205,"rescor__t10ac21__t10pj23",0.170392184954948,-0.0820632202314582,0.406111269833628,0.047728807315741,0.0341735339627994,0.034684677952577,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac23","intra","10ac21","10pj24","pj","inter","rescor__t10ac21__t10ac23",0.218120992270689,-0.0478896862686588,0.440795947786205,"rescor__t10ac21__t10pj24",0.361797491013394,0.104252049721944,0.572919361637918,-0.143676498742705,-0.152141735990603,-0.132123413851713,0,0
"10ac21","sl",2,"ac","Mammoth","high","10ac23","intra","10ac21","10pj25","pj","inter","rescor__t10ac21__t10ac23",0.218120992270689,-0.0478896862686588,0.440795947786205,"rescor__t10ac21__t10pj25",-0.111302075053848,-0.353563744099557,0.152867825312553,0.329423067324537,0.305674057830898,0.287928122473652,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac24","intra","10ac21","10pj21","pj","inter","rescor__t10ac21__t10ac24",0.417912113142731,0.176694386665588,0.615706183713264,"rescor__t10ac21__t10pj21",0.253933237660458,-0.0170961647448759,0.478727984723934,0.163978875482273,0.193790551410464,0.13697819898933,1,1
"10ac21","sl",2,"ac","Mammoth","high","10ac24","intra","10ac21","10pj22","pj","inter","rescor__t10ac21__t10ac24",0.417912113142731,0.176694386665588,0.615706183713264,"rescor__t10ac21__t10pj22",0.357882746260579,0.101506266881598,0.571665209024627,0.060029366882152,0.07518811978399,0.044040974688637,1,1
