"tree1","tree2","pearson_r","Site.x","Species.x","Region","hilo","hegyi","DBH","Site.y","Species.y","Distance"
"10pj3_1","9pj1_7",0.619443768066066,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj1_7",0.694880249944341,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj1_7",0.652969339186609,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj1_7",0.789627409873017,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj2_2","9pj2_1",0.278550123523191,"ic","PJ","Mammoth","low",17.248966272003,16,"ic","PJ",1.20610994423601
"9pj2_3","9pj2_1",0.773075859156228,"ic","PJ","Mammoth","low",19.2001247779447,20.1,"ic","PJ",0.550184014371555
"9pj2_4","9pj2_1",0.863448656201266,"ic","PJ","Mammoth","low",2.64723509752989,64.4,"ic","PJ",6.46305280220579
"9pj2_5","9pj2_1",0.771741748449166,"ic","PJ","Mammoth","low",12.4089223775349,18.9,"ic","PJ",5.74572225459832
"9pj2_6","9pj2_1",0.863927089698623,"ic","PJ","Mammoth","low",13.8977908448973,14.7,"ic","PJ",6.40805043993448
"9pj2_7","9pj2_1",0.383024579471848,"ic","PJ","Mammoth","low",4.17045276958066,42.9,"ic","PJ",7.3192557378623
"9pj2_8","9pj2_1",0.832613974939954,"ic","PJ","Mammoth","low",2.50396417409207,59.4,"ic","PJ",8.58654560060115
"9pj3_1","9pj2_1",0.721382247035594,"ic","PJ","Mammoth","low",4.43077868403159,42.1,"ic","PJ",NA
"9pj3_2","9pj2_1",0.128182241291939,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",NA
"9pj3_3","9pj2_1",-0.308675829421268,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",NA
"9pj3_4","9pj2_1",0.570550823212156,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",NA
"9pj3_5","9pj2_1",0.892602820424574,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",NA
"9pj3_6","9pj2_1",0.695211183985945,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",NA
"10ac1_1","9pj2_1",0.481237475895454,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj2_1",0.66135166707784,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj2_1",0.0572758107508975,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj2_1",0.556328039548304,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj2_1",0.580328033381312,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj2_1",0.597379118715911,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj2_1",0.615314610203227,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj2_1",0.436011805484037,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj2_1",0.531023903314733,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj2_1",0.603977256002295,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj2_1",0.655728654703603,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj2_1",0.564518940852567,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj2_1",0.440454384334761,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj2_1",0.590662279593332,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj2_1",0.69095411297872,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj2_1",0.353001541321097,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj2_1",0.628199302015473,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj2_1",0.714745318051507,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj2_1",0.808420351141339,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj2_1",0.627047530687195,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj2_1",0.359321539489278,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj2_1",-0.344151546722055,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj2_1",0.673972983766592,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj2_1",0.703766485667797,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj2_1",-0.0589289761990537,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj2_1",0.670247556791052,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj2_1",0.717955187075174,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj2_1",0.57405302653357,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj2_1",0.731096800216474,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj2_3","9pj2_2",-0.109672990856469,"ic","PJ","Mammoth","low",19.2001247779447,20.1,"ic","PJ",1.33431287702501
"9pj2_4","9pj2_2",0.0162139824667071,"ic","PJ","Mammoth","low",2.64723509752989,64.4,"ic","PJ",5.2574298415075
"9pj2_5","9pj2_2",0.320650076493772,"ic","PJ","Mammoth","low",12.4089223775349,18.9,"ic","PJ",6.1649877449069
"9pj2_6","9pj2_2",0.0815477695467785,"ic","PJ","Mammoth","low",13.8977908448973,14.7,"ic","PJ",6.93122806405248
"9pj2_7","9pj2_2",-0.127480232448989,"ic","PJ","Mammoth","low",4.17045276958066,42.9,"ic","PJ",7.49094308072841
"9pj2_8","9pj2_2",0.00556838756951421,"ic","PJ","Mammoth","low",2.50396417409207,59.4,"ic","PJ",8.66348160234048
"9pj3_1","9pj2_2",0.0544146417637143,"ic","PJ","Mammoth","low",4.43077868403159,42.1,"ic","PJ",NA
"9pj3_2","9pj2_2",0.431291985863645,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",NA
"9pj3_3","9pj2_2",-0.0814530917847871,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",NA
"9pj3_4","9pj2_2",-0.0417817630171552,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",NA
"9pj3_5","9pj2_2",0.254841625231863,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",NA
"9pj3_6","9pj2_2",-0.24880783335543,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",NA
"10ac1_1","9pj2_2",0.415348156214219,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj2_2",-0.109773137727698,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj2_2",0.311918810134344,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj2_2",-0.0997584717280416,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj2_2",0.125189574640086,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj2_2",0.216459549651948,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj2_2",0.242601368093942,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj2_2",0.205243924130944,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj2_2",-0.0900086162708622,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj2_2",0.0213699612838411,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj2_2",0.268710008982235,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj2_2",-0.106413720400367,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj2_2",0.00222607515405894,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj2_2",0.539950333112711,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj2_2",0.415650782004356,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj2_2",-0.0408827820817813,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj2_2",-0.0605804735306192,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj2_2",0.219840188523078,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj2_2",0.290925595944058,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj2_2",-0.0313001208969808,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj2_2",-0.0616846730334437,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj2_2",-0.0404606312080377,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj2_2",0.497794182305515,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj2_2",-0.00134522152619413,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj2_2",-0.216273456129436,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj2_2",0.357788719350485,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj2_2",0.349689347813139,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj2_2",0.250794218307571,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj2_2",0.206793290918672,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj2_4","9pj2_3",0.767705992366159,"ic","PJ","Mammoth","low",2.64723509752989,64.4,"ic","PJ",6.50993866040942
"9pj2_5","9pj2_3",0.671665871078341,"ic","PJ","Mammoth","low",12.4089223775349,18.9,"ic","PJ",6.27694126165007
"9pj2_6","9pj2_3",0.826750657009286,"ic","PJ","Mammoth","low",13.8977908448973,14.7,"ic","PJ",6.92147148056096
"9pj2_7","9pj2_3",0.56565795374224,"ic","PJ","Mammoth","low",4.17045276958066,42.9,"ic","PJ",7.86784615715054
"9pj2_8","9pj2_3",0.839163660098531,"ic","PJ","Mammoth","low",2.50396417409207,59.4,"ic","PJ",9.13669945893007
"9pj3_1","9pj2_3",0.788376515487078,"ic","PJ","Mammoth","low",4.43077868403159,42.1,"ic","PJ",NA
"9pj3_2","9pj2_3",0.0722058043450884,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",NA
"9pj3_3","9pj2_3",0.0676329561614613,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",NA
"9pj3_4","9pj2_3",0.5221385118962,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",NA
"9pj3_5","9pj2_3",0.82997009594085,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",NA
"9pj3_6","9pj2_3",0.840057231728952,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",NA
"10ac1_1","9pj2_3",0.360201384588681,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj2_3",0.67014549461504,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj2_3",-0.0709431762303445,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj2_3",0.385549084706303,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj2_3",0.518446833223923,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj2_3",0.556705129734119,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj2_3",0.482013639826089,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj2_3",0.422724326670396,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj2_3",0.525762741707462,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj2_3",0.603088203480412,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj2_3",0.581150791512462,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj2_3",0.722662595464884,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj2_3",0.562163995652986,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj2_3",0.318039914894919,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj2_3",0.619238143440994,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj2_3",0.459720189487916,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj2_3",0.794472215282655,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj2_3",0.691656528927056,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj2_3",0.595298136339403,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj2_3",0.678796969097568,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj2_3",0.526959477416014,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj2_3",-0.199488384615999,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj2_3",0.341839945043862,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj2_3",0.770654268001364,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj2_3",-0.0508065878350866,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj2_3",0.637749189683512,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj2_3",0.568586743417027,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj2_3",0.615197462958775,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj2_3",0.737718273453517,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj2_5","9pj2_4",0.597811484561844,"ic","PJ","Mammoth","low",12.4089223775349,18.9,"ic","PJ",9.5864812297075
"9pj2_6","9pj2_4",0.778843965145637,"ic","PJ","Mammoth","low",13.8977908448973,14.7,"ic","PJ",10.5091200447762
"9pj2_7","9pj2_4",0.352988395765357,"ic","PJ","Mammoth","low",4.17045276958066,42.9,"ic","PJ",9.93724553624552
"9pj2_8","9pj2_4",0.754211111722038,"ic","PJ","Mammoth","low",2.50396417409207,59.4,"ic","PJ",10.5815765033282
"9pj3_1","9pj2_4",0.644002802605382,"ic","PJ","Mammoth","low",4.43077868403159,42.1,"ic","PJ",NA
"9pj3_2","9pj2_4",-0.0235223080583478,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",NA
"9pj3_3","9pj2_4",-0.346165031275166,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",NA
"9pj3_4","9pj2_4",0.388956755934086,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",NA
"9pj3_5","9pj2_4",0.8486535528671,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",NA
"9pj3_6","9pj2_4",0.762787987328248,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",NA
"10ac1_1","9pj2_4",0.375776676070385,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj2_4",0.594483493024053,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj2_4",0.0956583350629383,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj2_4",0.377784530936756,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj2_4",0.68189069037711,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj2_4",0.644906989342504,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj2_4",0.720865006839882,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj2_4",0.488477071055591,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj2_4",0.63492089145847,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj2_4",0.612769820382132,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj2_4",0.56042616712666,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj2_4",0.659460400787508,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj2_4",0.40978045916571,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj2_4",0.42092840950408,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj2_4",0.585869877786928,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj2_4",0.294990347494831,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj2_4",0.608802540387038,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj2_4",0.701678395289149,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj2_4",0.698728543979925,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj2_4",0.590110315809328,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj2_4",0.328283265859545,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj2_4",-0.316906372948487,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj2_4",0.294187013342327,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj2_4",0.604879295533282,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj2_4",0.167146391054446,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj2_4",0.566952491496032,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj2_4",0.549269035079468,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj2_4",0.368743130566098,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj2_4",0.749241665920019,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj2_6","9pj2_5",0.822972028691194,"ic","PJ","Mammoth","low",13.8977908448973,14.7,"ic","PJ",0.928317266782545
"9pj2_7","9pj2_5",0.613238367706891,"ic","PJ","Mammoth","low",4.17045276958066,42.9,"ic","PJ",2.02367220002055
"9pj2_8","9pj2_5",0.801365737646728,"ic","PJ","Mammoth","low",2.50396417409207,59.4,"ic","PJ",3.39089541591289
"9pj3_1","9pj2_5",0.726327163871027,"ic","PJ","Mammoth","low",4.43077868403159,42.1,"ic","PJ",NA
"9pj3_2","9pj2_5",0.0778592111329168,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",NA
"9pj3_3","9pj2_5",-0.364274570453747,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",NA
"9pj3_4","9pj2_5",0.736263788625492,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",NA
"9pj3_5","9pj2_5",0.817411541028145,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",NA
"9pj3_6","9pj2_5",0.665472919739235,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",NA
"10ac1_1","9pj2_5",0.490272342619104,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj2_5",0.702371767907005,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj2_5",-0.0418766526881343,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj2_5",0.705228494272648,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj2_5",0.456322491953095,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj2_5",0.495992860300416,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj2_5",0.541370050450803,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj2_5",0.176304526182714,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj2_5",0.569186302265203,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj2_5",0.555552050325222,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj2_5",0.653353899274597,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj2_5",0.518046262622538,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj2_5",0.410762422704644,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj2_5",0.458581859284171,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj2_5",0.559688029004966,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj2_5",0.326637007972351,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj2_5",0.659628567383822,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj2_5",0.722006823484902,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj2_5",0.738411645129602,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj2_5",0.71366037413715,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj2_5",0.507699716023547,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj2_5",-0.526761164830261,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj2_5",0.475611267950099,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj2_5",0.742173739968602,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj2_5",-0.128698457484147,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj2_5",0.616948773518409,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj2_5",0.67993103537281,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj2_5",0.747493909279987,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj2_5",0.651296343944749,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj2_7","9pj2_6",0.552723063680012,"ic","PJ","Mammoth","low",4.17045276958066,42.9,"ic","PJ",2.26397216130621
"9pj2_8","9pj2_6",0.864293911816579,"ic","PJ","Mammoth","low",2.50396417409207,59.4,"ic","PJ",3.50101941312058
"9pj3_1","9pj2_6",0.833328572445348,"ic","PJ","Mammoth","low",4.43077868403159,42.1,"ic","PJ",NA
"9pj3_2","9pj2_6",-0.0798634571537351,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",NA
"9pj3_3","9pj2_6",0.0704822640690556,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",NA
"9pj3_4","9pj2_6",0.614960433968277,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",NA
"9pj3_5","9pj2_6",0.84648996699074,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",NA
"9pj3_6","9pj2_6",0.830059164863226,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",NA
"10ac1_1","9pj2_6",0.525297118731168,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj2_6",0.725958912972053,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj2_6",0.00448027144149618,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj2_6",0.767932471919153,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj2_6",0.627650768436926,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj2_6",0.55812775901192,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj2_6",0.624416565280304,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj2_6",0.365677898089999,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj2_6",0.633588104014223,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj2_6",0.581567045672941,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj2_6",0.645385530270259,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
