"tree1","tree2","pearson_r","Site.x","Species.x","Region","hilo","Neighborhood.x","DBH","con_freq","con_freqBA","Site.y","Neighborhood.y","Species.y","dist"
"17pl1_2","17pj1_1",0.442784643693898,"lc","PL","SENF","low",1,60.2,0.375,0.67954120382477,"lc",1,"PJ",7.30414894853232
"17pl1_3","17pj1_1",0.568187598452205,"lc","PL","SENF","low",1,99.8,0.5,0.68435793636973,"lc",1,"PJ",7.97821497314064
"17pl1_4","17pj1_1",0.0835877984523183,"lc","PL","SENF","low",1,26,0.285714285714286,0.412763081293178,"lc",1,"PJ",31.8623361135639
"17pj1_3","17pj1_2",0.597199257131885,"lc","PJ","SENF","low",1,44.4,0.714285714285714,0.607982258013631,"lc",1,"PJ",18.237180311066
"17pl1_1","17pj1_2",-0.0603884610714069,"lc","PL","SENF","low",1,122.9,0.333333333333333,0.677225472005439,"lc",1,"PJ",21.3771040101519
"17pl1_2","17pj1_2",-0.0549267725678575,"lc","PL","SENF","low",1,60.2,0.375,0.67954120382477,"lc",1,"PJ",20.1482297983858
"17pl1_3","17pj1_2",-0.130940481797144,"lc","PL","SENF","low",1,99.8,0.5,0.68435793636973,"lc",1,"PJ",26.4977110213273
"17pl1_4","17pj1_2",0.243751308935103,"lc","PL","SENF","low",1,26,0.285714285714286,0.412763081293178,"lc",1,"PJ",11.8768300065295
"17pl1_1","17pj1_3",-0.109679651096973,"lc","PL","SENF","low",1,122.9,0.333333333333333,0.677225472005439,"lc",1,"PJ",29.7425856356142
"17pl1_2","17pj1_3",0.015779083804506,"lc","PL","SENF","low",1,60.2,0.375,0.67954120382477,"lc",1,"PJ",26.3548855292245
"17pl1_3","17pj1_3",-0.083232421629029,"lc","PL","SENF","low",1,99.8,0.5,0.68435793636973,"lc",1,"PJ",38.1081101309736
"17pl1_4","17pj1_3",0.18614109303765,"lc","PL","SENF","low",1,26,0.285714285714286,0.412763081293178,"lc",1,"PJ",29.2707657455331
"17pj2_3","17pj2_1",0.232729013851999,"lc","PJ","SENF","low",2,14.4,0.183098591549296,0.250081432206516,"lc",2,"PJ",4.63749148632792
"17pl2_1","17pj2_1",0.584427787356055,"lc","PL","SENF","low",2,52.7,0.112676056338028,0.0826540441858316,"lc",2,"PJ",11.6622404900675
"17pl2_2","17pj2_1",0.715507964120361,"lc","PL","SENF","low",2,38.6,0.0756302521008403,0.0671392995900192,"lc",2,"PJ",15.7978140197864
"17pl2_3","17pj2_1",0.658784703659329,"lc","PL","SENF","low",2,31.4,0.0707964601769911,0.0611305227153606,"lc",2,"PJ",16.7983902051141
"17pl2_4","17pj2_1",0.611782986246325,"lc","PL","SENF","low",2,19.7,0.099290780141844,0.0800837863195203,"lc",2,"PJ",10.3876409514205
"17pl2_1","17pj2_3",0.309126191594822,"lc","PL","SENF","low",2,52.7,0.112676056338028,0.0826540441858316,"lc",2,"PJ",13.5602179311721
"17pl2_2","17pj2_3",0.306464620954986,"lc","PL","SENF","low",2,38.6,0.0756302521008403,0.0671392995900192,"lc",2,"PJ",14.3305180977074
"17pl2_3","17pj2_3",0.205919430169617,"lc","PL","SENF","low",2,31.4,0.0707964601769911,0.0611305227153606,"lc",2,"PJ",15.0050963198251
"17pl2_4","17pj2_3",0.17055790310915,"lc","PL","SENF","low",2,19.7,0.099290780141844,0.0800837863195203,"lc",2,"PJ",12.1591822292126
"17pj3_2","17pj3_1",0.633980398663694,"lc","PJ","SENF","low",3,38.6,0.148148148148148,0.144918261223903,"lc",3,"PJ",1.43102670163971
"17pj3_3","17pj3_1",0.429321081890207,"lc","PJ","SENF","low",3,32.6,0.131578947368421,0.239965250022786,"lc",3,"PJ",11.1414723790821
"17pj3_4","17pj3_1",0.474817745446475,"lc","PJ","SENF","low",3,45.8,0.108108108108108,0.235896430207294,"lc",3,"PJ",14.2276814053495
"17pj3_5","17pj3_1",-0.0715115821501849,"lc","PJ","SENF","low",3,13.8,0.0434782608695652,0.00420950719986207,"lc",3,"PJ",27.2807943837167
"17pl3_1","17pj3_1",0.694927741049678,"lc","PL","SENF","low",3,97.3,0.102564102564103,0.31701146492426,"lc",3,"PJ",13.9847102608586
"17pj3_3","17pj3_2",0.600694248057446,"lc","PJ","SENF","low",3,32.6,0.131578947368421,0.239965250022786,"lc",3,"PJ",12.3533952786352
"17pj3_4","17pj3_2",0.557449316393382,"lc","PJ","SENF","low",3,45.8,0.108108108108108,0.235896430207294,"lc",3,"PJ",15.6435197725365
"17pj3_5","17pj3_2",0.0818148474328908,"lc","PJ","SENF","low",3,13.8,0.0434782608695652,0.00420950719986207,"lc",3,"PJ",26.3157957599284
"17pl3_1","17pj3_2",0.472240885819512,"lc","PL","SENF","low",3,97.3,0.102564102564103,0.31701146492426,"lc",3,"PJ",13.1361286779546
"17pj3_4","17pj3_3",0.386910359591434,"lc","PJ","SENF","low",3,45.8,0.108108108108108,0.235896430207294,"lc",3,"PJ",6.31325285585953
"17pj3_5","17pj3_3",0.061386815712436,"lc","PJ","SENF","low",3,13.8,0.0434782608695652,0.00420950719986207,"lc",3,"PJ",38.2359122264149
"17pl3_1","17pj3_3",0.323922830791431,"lc","PL","SENF","low",3,97.3,0.102564102564103,0.31701146492426,"lc",3,"PJ",24.8472758369097
"17pj3_5","17pj3_4",0.0393640664521662,"lc","PJ","SENF","low",3,13.8,0.0434782608695652,0.00420950719986207,"lc",3,"PJ",39.5066078870955
"17pl3_1","17pj3_4",0.34431226696065,"lc","PL","SENF","low",3,97.3,0.102564102564103,0.31701146492426,"lc",3,"PJ",26.2971150255364
"17pl3_1","17pj3_5",-0.013397399415425,"lc","PL","SENF","low",3,97.3,0.102564102564103,0.31701146492426,"lc",3,"PJ",13.3944840138818
"17pl1_2","17pl1_1",0.598538566572732,"lc","PL","SENF","low",1,60.2,0.375,0.67954120382477,"lc",1,"PL",3.96833316589026
"17pl1_3","17pl1_1",0.77818047129773,"lc","PL","SENF","low",1,99.8,0.5,0.68435793636973,"lc",1,"PL",9.23801543268642
"17pl1_4","17pl1_1",0.29065123952802,"lc","PL","SENF","low",1,26,0.285714285714286,0.412763081293178,"lc",1,"PL",27.9020255186347
"17pl1_3","17pl1_2",0.42840645908994,"lc","PL","SENF","low",1,99.8,0.5,0.68435793636973,"lc",1,"PL",13.2061479171636
"17pl1_4","17pl1_2",0.0600407389372587,"lc","PL","SENF","low",1,26,0.285714285714286,0.412763081293178,"lc",1,"PL",28.2011134719829
"17pl1_4","17pl1_3",0.417924202110622,"lc","PL","SENF","low",1,26,0.285714285714286,0.412763081293178,"lc",1,"PL",29.45607086366
"17pl2_2","17pl2_1",0.808700457759659,"lc","PL","SENF","low",2,38.6,0.0756302521008403,0.0671392995900192,"lc",2,"PL",10.3175308207927
"17pl2_3","17pl2_1",0.772318966884109,"lc","PL","SENF","low",2,31.4,0.0707964601769911,0.0611305227153606,"lc",2,"PL",11.7537713513481
"17pl2_4","17pl2_1",0.77387784004488,"lc","PL","SENF","low",2,19.7,0.099290780141844,0.0800837863195203,"lc",2,"PL",1.40486053869943
"17pl2_3","17pl2_2",0.841572719448533,"lc","PL","SENF","low",2,31.4,0.0707964601769911,0.0611305227153606,"lc",2,"PL",1.43624366731666
"17pl2_4","17pl2_2",0.741334147985256,"lc","PL","SENF","low",2,19.7,0.099290780141844,0.0800837863195203,"lc",2,"PL",9.88509766553397
"17pl2_4","17pl2_3",0.653821855791789,"lc","PL","SENF","low",2,19.7,0.099290780141844,0.0800837863195203,"lc",2,"PL",11.3099791866512
"18ac1_2","18ac1_1",0.454549127431131,"pp","AC","SENF","high",1,47.7,0.55,0.214756488703624,"pp",1,"AC",8.27556106088717
"18ac1_3","18ac1_1",0.364525829691717,"pp","AC","SENF","high",1,19.5,0.470588235294118,0.127442220868478,"pp",1,"AC",6.65100096701819
"18ac1_4","18ac1_1",0.287470475095169,"pp","AC","SENF","high",1,48.7,0.538461538461538,0.113816058570306,"pp",1,"AC",8.03737501718833
"18ac1_5","18ac1_1",0.149385368314639,"pp","AC","SENF","high",1,10.8,0.631578947368421,0.268521140952956,"pp",1,"AC",10.8093787340799
"18ac1_6","18ac1_1",0.219675035922631,"pp","AC","SENF","high",1,52,0.711111111111111,0.513041625055203,"pp",1,"AC",19.9863947749067
"18pj1_1","18ac1_1",0.436175593457353,"pp","PJ","SENF","high",1,90.9,0.0526315789473684,0.0903529916571096,"pp",1,"AC",3.75720273123454
"18pl1_1","18ac1_1",0.470893951760799,"pp","PL","SENF","high",1,104.6,0.130434782608696,0.371192518893144,"pp",1,"AC",6.79670147281006
"18pl1_2","18ac1_1",0.548531805363856,"pp","PL","SENF","high",1,116.6,0.125,0.377469348418262,"pp",1,"AC",8.27120410893313
"18pl1_3","18ac1_1",0.445760837220137,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"AC",13.8630430232044
"18ac1_3","18ac1_2",0.677551443584864,"pp","AC","SENF","high",1,19.5,0.470588235294118,0.127442220868478,"pp",1,"AC",1.66880072709669
"18ac1_4","18ac1_2",0.431715329820807,"pp","AC","SENF","high",1,48.7,0.538461538461538,0.113816058570306,"pp",1,"AC",10.4194865473292
"18ac1_5","18ac1_2",0.556508555322828,"pp","AC","SENF","high",1,10.8,0.631578947368421,0.268521140952956,"pp",1,"AC",17.6651606423362
"18ac1_6","18ac1_2",0.345860675542372,"pp","AC","SENF","high",1,52,0.711111111111111,0.513041625055203,"pp",1,"AC",18.1441860153356
"18pj1_1","18ac1_2",0.473226321915289,"pp","PJ","SENF","high",1,90.9,0.0526315789473684,0.0903529916571096,"pp",1,"AC",5.57182386002174
"18pl1_1","18ac1_2",0.563047060489392,"pp","PL","SENF","high",1,104.6,0.130434782608696,0.371192518893144,"pp",1,"AC",13.7028896453085
"18pl1_2","18ac1_2",0.445486461732082,"pp","PL","SENF","high",1,116.6,0.125,0.377469348418262,"pp",1,"AC",1.26220228190701
"18pl1_3","18ac1_2",0.340285771303627,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"AC",7.88247623926277
"18ac1_4","18ac1_3",0.474148958560156,"pp","AC","SENF","high",1,48.7,0.538461538461538,0.113816058570306,"pp",1,"AC",9.7242262095416
"18ac1_5","18ac1_3",0.583683323652383,"pp","AC","SENF","high",1,10.8,0.631578947368421,0.268521140952956,"pp",1,"AC",16.3711904992035
"18ac1_6","18ac1_3",0.462791613313378,"pp","AC","SENF","high",1,52,0.711111111111111,0.513041625055203,"pp",1,"AC",17.8865942952558
"18pj1_1","18ac1_3",0.444849589071133,"pp","PJ","SENF","high",1,90.9,0.0526315789473684,0.0903529916571096,"pp",1,"AC",3.9413903897798
"18pl1_1","18ac1_3",0.31708504986509,"pp","PL","SENF","high",1,104.6,0.130434782608696,0.371192518893144,"pp",1,"AC",12.0648039125103
"18pl1_2","18ac1_3",0.432950616538276,"pp","PL","SENF","high",1,116.6,0.125,0.377469348418262,"pp",1,"AC",1.78565662353693
"18pl1_3","18ac1_3",0.337624401308852,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"AC",8.50382061194423
"18ac1_5","18ac1_4",0.378918428545155,"pp","AC","SENF","high",1,10.8,0.631578947368421,0.268521140952956,"pp",1,"AC",9.14227141185364
"18ac1_6","18ac1_4",0.264185786424222,"pp","AC","SENF","high",1,52,0.711111111111111,0.513041625055203,"pp",1,"AC",26.9422209967692
"18pj1_1","18ac1_4",0.268419455385736,"pp","PJ","SENF","high",1,90.9,0.0526315789473684,0.0903529916571096,"pp",1,"AC",10.1330614345377
"18pl1_1","18ac1_4",0.38803665264026,"pp","PL","SENF","high",1,104.6,0.130434782608696,0.371192518893144,"pp",1,"AC",14.3355506971804
"18pl1_2","18ac1_4",0.25451011117595,"pp","PL","SENF","high",1,116.6,0.125,0.377469348418262,"pp",1,"AC",11.3432897176889
"18pl1_3","18ac1_4",0.274263567742546,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"AC",18.1945979575323
"18ac1_6","18ac1_5",0.441697621452144,"pp","AC","SENF","high",1,52,0.711111111111111,0.513041625055203,"pp",1,"AC",30.3566610207224
"18pj1_1","18ac1_5",0.417082313952729,"pp","PJ","SENF","high",1,90.9,0.0526315789473684,0.0903529916571096,"pp",1,"AC",14.5161792034936
"18pl1_1","18ac1_5",0.739481971676839,"pp","PL","SENF","high",1,104.6,0.130434782608696,0.371192518893144,"pp",1,"AC",13.2005435239851
"18pl1_2","18ac1_5",0.295654852576607,"pp","PL","SENF","high",1,116.6,0.125,0.377469348418262,"pp",1,"AC",18.1561166750007
"18pl1_3","18ac1_5",0.514869921134281,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"AC",24.4697562032576
"18pj1_1","18ac1_6",0.326853886899451,"pp","PJ","SENF","high",1,90.9,0.0526315789473684,0.0903529916571096,"pp",1,"AC",16.8854733536159
"18pl1_1","18ac1_6",0.294628452725653,"pp","PL","SENF","high",1,104.6,0.130434782608696,0.371192518893144,"pp",1,"AC",18.2261495057014
"18pl1_2","18ac1_6",0.393135000340837,"pp","PL","SENF","high",1,116.6,0.125,0.377469348418262,"pp",1,"AC",16.8869564821808
"18pl1_3","18ac1_6",0.125437864238996,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"AC",11.7630061093173
"18ac2_2","18ac2_1",0.269397456332958,"pp","AC","SENF","high",2,24.4,0.428571428571429,0.292206419097137,"pp",2,"AC",3.50944326186638
"18ac2_3","18ac2_1",0.50862395141425,"pp","AC","SENF","high",2,48.5,0.421052631578947,0.286292610620767,"pp",2,"AC",5.55926752612569
"18ac2_4","18ac2_1",0.119270249126515,"pp","AC","SENF","high",2,26.9,0.46,0.276028137608515,"pp",2,"AC",9.60110311942745
"18pj2_1","18ac2_1",0.35624871898658,"pp","PJ","SENF","high",2,118,0.192307692307692,0.509011649706043,"pp",2,"AC",26.8837045189686
"18pj2_3","18ac2_1",0.303750488067407,"pp","PJ","SENF","high",2,139.8,0.235294117647059,0.506127390468364,"pp",2,"AC",30.7543989774145
"18pj2_4","18ac2_1",0.395322483794577,"pp","PJ","SENF","high",2,91.6,0.173913043478261,0.278070802160221,"pp",2,"AC",34.4328375674157
"18pj2_5","18ac2_1",0.180138378727491,"pp","PJ","SENF","high",2,123.6,0.105263157894737,0.199367331987624,"pp",2,"AC",31.6143857141599
"18pl2_1","18ac2_1",0.391765645632175,"pp","PL","SENF","high",2,37.2,0.0217391304347826,0.013881600930255,"pp",2,"AC",4.9537245268333
"18ac2_3","18ac2_2",0.468732064578084,"pp","AC","SENF","high",2,48.5,0.421052631578947,0.286292610620767,"pp",2,"AC",2.48826016871461
"18ac2_4","18ac2_2",0.0248555696721671,"pp","AC","SENF","high",2,26.9,0.46,0.276028137608515,"pp",2,"AC",9.69587398213396
"18pj2_1","18ac2_2",0.230146273632411,"pp","PJ","SENF","high",2,118,0.192307692307692,0.509011649706043,"pp",2,"AC",26.455353010294
"18pj2_3","18ac2_2",0.14533846605263,"pp","PJ","SENF","high",2,139.8,0.235294117647059,0.506127390468364,"pp",2,"AC",28.891215364878
"18pj2_4","18ac2_2",0.0917461502541661,"pp","PJ","SENF","high",2,91.6,0.173913043478261,0.278070802160221,"pp",2,"AC",31.1162109530817
"18pj2_5","18ac2_2",0.166593385733403,"pp","PJ","SENF","high",2,123.6,0.105263157894737,0.199367331987624,"pp",2,"AC",28.1234770138729
"18pl2_1","18ac2_2",0.400868482694242,"pp","PL","SENF","high",2,37.2,0.0217391304347826,0.013881600930255,"pp",2,"AC",2.91954447328962
"18ac2_4","18ac2_3",0.318044796910707,"pp","AC","SENF","high",2,26.9,0.46,0.276028137608515,"pp",2,"AC",11.8559533331202
"18pj2_1","18ac2_3",0.413025214939943,"pp","PJ","SENF","high",2,118,0.192307692307692,0.509011649706043,"pp",2,"AC",28.1665742720866
"18pj2_3","18ac2_3",0.361886324525526,"pp","PJ","SENF","high",2,139.8,0.235294117647059,0.506127390468364,"pp",2,"AC",29.6578697170536
"18pj2_4","18ac2_3",0.322446619770718,"pp","PJ","SENF","high",2,91.6,0.173913043478261,0.278070802160221,"pp",2,"AC",30.1444486174408
"18pj2_5","18ac2_3",0.265574624170974,"pp","PJ","SENF","high",2,123.6,0.105263157894737,0.199367331987624,"pp",2,"AC",26.628680041498
"18pl2_1","18ac2_3",0.352115764745799,"pp","PL","SENF","high",2,37.2,0.0217391304347826,0.013881600930255,"pp",2,"AC",4.78731202574702
"18pj2_1","18ac2_4",0.380975852147519,"pp","PJ","SENF","high",2,118,0.192307692307692,0.509011649706043,"pp",2,"AC",17.2898643162419
"18pj2_3","18ac2_4",0.0287669058356263,"pp","PJ","SENF","high",2,139.8,0.235294117647059,0.506127390468364,"pp",2,"AC",22.5145773781322
"18pj2_4","18ac2_4",0.0734251762348747,"pp","PJ","SENF","high",2,91.6,0.173913043478261,0.278070802160221,"pp",2,"AC",31.2579789504667
"18pj2_5","18ac2_4",0.0997233102888063,"pp","PJ","SENF","high",2,123.6,0.105263157894737,0.199367331987624,"pp",2,"AC",30.6523881472789
"18pl2_1","18ac2_4",0.196959802929826,"pp","PL","SENF","high",2,37.2,0.0217391304347826,0.013881600930255,"pp",2,"AC",7.08444544320784
"18ac3_2","18ac3_1",0.125473231392511,"pp","AC","SENF","high",3,26.2,0.714285714285714,0.422527989559937,"pp",3,"AC",52.4227555110545
"18ac3_3","18ac3_1",0.252513640745298,"pp","AC","SENF","high",3,113,0.304347826086957,0.311393435142726,"pp",3,"AC",25.2290956606834
"18ac3_4","18ac3_1",0.31626281339444,"pp","AC","SENF","high",3,76.1,0.272727272727273,0.223896205196681,"pp",3,"AC",19.8347494175994
"18ac3_5","18ac3_1",0.431535067104101,"pp","AC","SENF","high",3,42.5,0.391304347826087,0.196216824415165,"pp",3,"AC",17.3330713963587
"18ac3_6","18ac3_1",0.399310885098803,"pp","AC","SENF","high",3,56,0.444444444444444,0.234159602609112,"pp",3,"AC",11.2594665273622
"18ac3_7","18ac3_1",0.310147567097911,"pp","AC","SENF","high",3,27.5,0.5,0.245293544172577,"pp",3,"AC",14.1370420678687
"18pj3_1","18ac3_1",0.209276279735867,"pp","PJ","SENF","high",3,117.5,0.25,0.577171014321125,"pp",3,"AC",44.8774070270878
"18pj3_2","18ac3_1",0.120117914381209,"pp","PJ","SENF","high",3,104.4,0.0869565217391304,0.161943521934499,"pp",3,"AC",23.9600959363687
"18pl3_1","18ac3_1",0.328134365958533,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"AC",3.10442723607769
"18ac3_3","18ac3_2",0.129649905986964,"pp","AC","SENF","high",3,113,0.304347826086957,0.311393435142726,"pp",3,"AC",31.2446775988611
"18ac3_4","18ac3_2",0.203840321396821,"pp","AC","SENF","high",3,76.1,0.272727272727273,0.223896205196681,"pp",3,"AC",40.3786413776852
"18ac3_5","18ac3_2",0.248693791503823,"pp","AC","SENF","high",3,42.5,0.391304347826087,0.196216824415165,"pp",3,"AC",55.5785188966076
"18ac3_6","18ac3_2",0.420870173359282,"pp","AC","SENF","high",3,56,0.444444444444444,0.234159602609112,"pp",3,"AC",60.754246886529
"18ac3_7","18ac3_2",0.38644723614177,"pp","AC","SENF","high",3,27.5,0.5,0.245293544172577,"pp",3,"AC",65.1031906043402
"18pj3_1","18ac3_2",0.0597413959810917,"pp","PJ","SENF","high",3,117.5,0.25,0.577171014321125,"pp",3,"AC",7.54829874543351
"18pj3_2","18ac3_2",0.110466497374561,"pp","PJ","SENF","high",3,104.4,0.0869565217391304,0.161943521934499,"pp",3,"AC",41.5584133657179
"18pl3_1","18ac3_2",0.0960332814238655,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"AC",50.4727621666933
"18ac3_4","18ac3_3",0.353098327246733,"pp","AC","SENF","high",3,76.1,0.272727272727273,0.223896205196681,"pp",3,"AC",9.13496167050355
"18ac3_5","18ac3_3",0.343040314810164,"pp","AC","SENF","high",3,42.5,0.391304347826087,0.196216824415165,"pp",3,"AC",24.3532915931021
"18ac3_6","18ac3_3",0.112857317164749,"pp","AC","SENF","high",3,56,0.444444444444444,0.234159602609112,"pp",3,"AC",30.8412175251188
"18ac3_7","18ac3_3",0.262046222230925,"pp","AC","SENF","high",3,27.5,0.5,0.245293544172577,"pp",3,"AC",35.4499751997549
"18pj3_1","18ac3_3",0.195723723987349,"pp","PJ","SENF","high",3,117.5,0.25,0.577171014321125,"pp",3,"AC",24.3476948221138
"18pj3_2","18ac3_3",0.430844499947794,"pp","PJ","SENF","high",3,104.4,0.0869565217391304,0.161943521934499,"pp",3,"AC",11.1990982184314
"18pl3_1","18ac3_3",0.279995843176339,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"AC",24.5650329722913
"18ac3_5","18ac3_4",0.456693045855854,"pp","AC","SENF","high",3,42.5,0.391304347826087,0.196216824415165,"pp",3,"AC",15.2542097098864
"18ac3_6","18ac3_4",0.37847764883089,"pp","AC","SENF","high",3,56,0.444444444444444,0.234159602609112,"pp",3,"AC",22.8665063986743
"18ac3_7","18ac3_4",0.25018588537505,"pp","AC","SENF","high",3,27.5,0.5,0.245293544172577,"pp",3,"AC",27.5410543114593
"18pj3_1","18ac3_4",0.135719431808478,"pp","PJ","SENF","high",3,117.5,0.25,0.577171014321125,"pp",3,"AC",33.4530278808876
"18pj3_2","18ac3_4",0.407211307715684,"pp","PJ","SENF","high",3,104.4,0.0869565217391304,0.161943521934499,"pp",3,"AC",4.9485679687612
"18pl3_1","18ac3_4",0.410280165627322,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"AC",20.2439847249914
"18ac3_6","18ac3_5",0.432721532019052,"pp","AC","SENF","high",3,56,0.444444444444444,0.234159602609112,"pp",3,"AC",11.8013640232338
"18ac3_7","18ac3_5",0.589083992404483,"pp","AC","SENF","high",3,27.5,0.5,0.245293544172577,"pp",3,"AC",15.8039137418988
"18pj3_1","18ac3_5",0.0699747898402691,"pp","PJ","SENF","high",3,117.5,0.25,0.577171014321125,"pp",3,"AC",48.536181610209
"18pj3_2","18ac3_5",0.109096765231581,"pp","PJ","SENF","high",3,104.4,0.0869565217391304,0.161943521934499,"pp",3,"AC",15.6439933253219
"18pl3_1","18ac3_5",0.16032754509812,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"AC",19.8429240005302
"18ac3_7","18ac3_6",0.438961703585561,"pp","AC","SENF","high",3,27.5,0.5,0.245293544172577,"pp",3,"AC",4.67485833127593
"18pj3_1","18ac3_6",0.116418711989971,"pp","PJ","SENF","high",3,117.5,0.25,0.577171014321125,"pp",3,"AC",53.3161622482026
"18pj3_2","18ac3_6",0.121810996562903,"pp","PJ","SENF","high",3,104.4,0.0869565217391304,0.161943521934499,"pp",3,"AC",25.2303049045639
"18pl3_1","18ac3_6",0.271876116939125,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"AC",14.3593724508095
"18pj3_1","18ac3_7",0.227831901929637,"pp","PJ","SENF","high",3,117.5,0.25,0.577171014321125,"pp",3,"AC",57.6301395234309
"18pj3_2","18ac3_7",0.0854538964576071,"pp","PJ","SENF","high",3,104.4,0.0869565217391304,0.161943521934499,"pp",3,"AC",29.849186016611
"18pl3_1","18ac3_7",0.19850183682063,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"AC",17.0828776613791
"18pl1_1","18pj1_1",0.38612746541676,"pp","PL","SENF","high",1,104.6,0.130434782608696,0.371192518893144,"pp",1,"PJ",8.13106578421942
"18pl1_2","18pj1_1",0.627101699201979,"pp","PL","SENF","high",1,116.6,0.125,0.377469348418262,"pp",1,"PJ",5.12966296776684
"18pl1_3","18pj1_1",0.447589327607595,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"PJ",10.1178339893392
"18pj2_3","18pj2_1",0.441579492542939,"pp","PJ","SENF","high",2,139.8,0.235294117647059,0.506127390468364,"pp",2,"PJ",12.6334856121892
"18pj2_4","18pj2_1",0.339817445721447,"pp","PJ","SENF","high",2,91.6,0.173913043478261,0.278070802160221,"pp",2,"PJ",31.8630305321321
"18pj2_5","18pj2_1",0.432332989322824,"pp","PJ","SENF","high",2,123.6,0.105263157894737,0.199367331987624,"pp",2,"PJ",35.2881144318587
"18pl2_1","18pj2_1",0.175966178588807,"pp","PL","SENF","high",2,37.2,0.0217391304347826,0.013881600930255,"pp",2,"PJ",23.5613095966126
"18pj2_4","18pj2_3",0.504744435656047,"pp","PJ","SENF","high",2,91.6,0.173913043478261,0.278070802160221,"pp",2,"PJ",20.9849816477715
"18pj2_5","18pj2_3",0.533793603556325,"pp","PJ","SENF","high",2,123.6,0.105263157894737,0.199367331987624,"pp",2,"PJ",26.1542758737336
"18pl2_1","18pj2_3",0.288934693698238,"pp","PL","SENF","high",2,37.2,0.0217391304347826,0.013881600930255,"pp",2,"PJ",26.1436736632176
"18pj2_5","18pj2_4",0.2974660139166,"pp","PJ","SENF","high",2,123.6,0.105263157894737,0.199367331987624,"pp",2,"PJ",7.74196559660737
"18pl2_1","18pj2_4",0.202323867895622,"pp","PL","SENF","high",2,37.2,0.0217391304347826,0.013881600930255,"pp",2,"PJ",29.7404909577088
"18pl2_1","18pj2_5",0.228371989255982,"pp","PL","SENF","high",2,37.2,0.0217391304347826,0.013881600930255,"pp",2,"PJ",27.4300404227371
"18pj3_2","18pj3_1",0.127850381060978,"pp","PJ","SENF","high",3,104.4,0.0869565217391304,0.161943521934499,"pp",3,"PJ",35.0680807199751
"18pl3_1","18pj3_1",0.205348265634212,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"PJ",42.9264382695895
"18pl3_1","18pj3_2",0.121366325723155,"pp","PL","SENF","high",3,68.2,0.0416666666666667,0.0647533284430921,"pp",3,"PJ",24.7066086667959
"18pl1_2","18pl1_1",0.565169571759007,"pp","PL","SENF","high",1,116.6,0.125,0.377469348418262,"pp",1,"PL",13.1835973410616
"18pl1_3","18pl1_1",0.51597400754136,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"PL",16.5078145208621
"18pl1_3","18pl1_2",0.630741071417401,"pp","PL","SENF","high",1,111.8,0.0731707317073171,0.34725476137367,"pp",1,"PL",6.85472717022882
"8ac1_2","8ac1_1",0.374066763500753,"pr","AC","SEKI","high",1,9.9,0.681818181818182,0.583746914227668,"pr",1,"AC",21.481170476932
"8ac1_3157","8ac1_1",0.271203303945539,"pr","AC","SEKI","high",1,35.6,0.761904761904762,0.378080778682181,"pr",1,"AC",42.8907807865994
"8pj1_1","8ac1_1",0.230246689281076,"pr","PJ","SEKI","high",1,67.2,0.19047619047619,0.185826438425435,"pr",1,"AC",16.1987333387008
"8pj1_2","8ac1_1",0.314418247330019,"pr","PJ","SEKI","high",1,18,0.25,0.30788046889348,"pr",1,"AC",18.0801947034242
"8pj1_3","8ac1_1",0.22345803666138,"pr","PJ","SEKI","high",1,47.3,0.25,0.30788046889348,"pr",1,"AC",18.7360877218683
"8pj1_497","8ac1_1",0.0114115025172551,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"AC",34.4630623868257
"8pl1_1","8ac1_1",0.0935032893462348,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"AC",37.8792955598652
"8pl1_3150","8ac1_1",0.326028060319758,"pr","PL","SEKI","high",1,44.5,0.0909090909090909,0.0833998888269919,"pr",1,"AC",44.007937452217
