"tree1","tree2","pearson_r","decade","Site.x","Species.x","Region","hilo","Neighborhood.x","DBH","con_freq","con_freqBA","Site.y","Neighborhood.y","Species.y","dist"
"8pl2_2","8pj2_552",0.295490952951932,1930,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"PJ",37.4440855170533
"8pl2_3001","8pj2_552",0.395827960460869,1930,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PJ",30.5894424651156
"8pl3_604","8pj3_598",0.715898693882203,1930,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PJ",8.54514676865006
"8pl2_3001","8pl2_2",0.505884776471916,1930,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PL",66.2684768769262
"4ac1_102","4ac1_1",0.326383928227948,1930,"cm","AC","SEKI","low",1,120.6,0.285714285714286,0.550134496329032,"cm",1,"AC",17.3409587465875
"4pj1_1","4ac1_1",-0.0173509751168457,1930,"cm","PJ","SEKI","low",1,91.9,0.130434782608696,0.0524283681624509,"cm",1,"AC",18.6611458750849
"4pj1_117","4ac1_1",0.517426234497192,1930,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"AC",29.7492361239207
"4pj1_118","4ac1_1",-0.263585095874891,1930,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"AC",30.7163976961493
"4pl1_1","4ac1_1",0.0503949702514666,1930,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"AC",10.2766698526925
"4pl1_2","4ac1_1",0.213066272580271,1930,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"AC",1.98247551582784
"4pj1_1","4ac1_102",0.497806544633515,1930,"cm","PJ","SEKI","low",1,91.9,0.130434782608696,0.0524283681624509,"cm",1,"AC",15.5355368505758
"4pj1_117","4ac1_102",0.467897749900771,1930,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"AC",28.6201060601404
"4pj1_118","4ac1_102",0.298175270427983,1930,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"AC",25.428494344485
"4pl1_1","4ac1_102",0.328484300698933,1930,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"AC",13.0138329956623
"4pl1_2","4ac1_102",0.541771248643018,1930,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"AC",19.309961144279
"4ac2_1","4ac2_1924",0.433203653277028,1930,"cm","AC","SEKI","low",2,54.6,0.571428571428571,0.433294910360883,"cm",2,"AC",25.7604021153211
"4ac2_2","4ac2_1924",0.595153047805517,1930,"cm","AC","SEKI","low",2,83.1,0.538461538461538,0.399319582151457,"cm",2,"AC",27.276175320147
"4ac2_3","4ac2_1924",-0.0698888123787746,1930,"cm","AC","SEKI","low",2,52.9,0.857142857142857,0.935786988157889,"cm",2,"AC",8.93214221728648
"4pp2_1","4ac2_1924",0.53002722047593,1930,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",7.82675530415425
"4pj2_2","4ac2_1924",0.477700225545669,1930,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",56.3611395489147
"4pj2_3064","4ac2_1924",0.285972220637635,1930,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",60.5990162463025
"4pj2_3101","4ac2_1924",0.552687417374984,1930,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",15.123682248236
"4pl2_1","4ac2_1924",0.342473017833377,1930,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",32.0447161805391
"4ac3_1967","4ac3_1954",0.601692710260671,1930,"cm","AC","SEKI","low",3,47.3,0.689655172413793,0.48575221722027,"cm",3,"AC",9.82034860824232
"4ac3_1","4ac3_1954",0.734278708049456,1930,"cm","AC","SEKI","low",3,47,0.533333333333333,0.317715487676957,"cm",3,"AC",18.1332817689352
"4pj3_1965","4ac3_1954",0.12783089246759,1930,"cm","PJ","SEKI","low",3,54.7,0.107142857142857,0.0612686971200659,"cm",3,"AC",12.0140186709958
"4pj3_1966","4ac3_1954",-0.136065935245597,1930,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"AC",10.8966793087275
"4pj3_1","4ac3_1954",-0.0476882365446776,1930,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"AC",11.2786570046767
"4pj3_2","4ac3_1954",-0.401957324316717,1930,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"AC",9.13946923563828
"4pl3_1959","4ac3_1954",-0.0674508917418416,1930,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"AC",16.1263081628668
"4pl3_1","4ac3_1954",0.523026671474479,1930,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"AC",9.77600011666067
"4ac3_1","4ac3_1967",0.373398889957336,1930,"cm","AC","SEKI","low",3,47,0.533333333333333,0.317715487676957,"cm",3,"AC",25.3449275479133
"4pj3_1965","4ac3_1967",0.34161202196029,1930,"cm","PJ","SEKI","low",3,54.7,0.107142857142857,0.0612686971200659,"cm",3,"AC",2.41269654167743
"4pj3_1966","4ac3_1967",0.300805918859251,1930,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"AC",1.37648921780414
"4pj3_1","4ac3_1967",0.381740832431715,1930,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"AC",18.2522089012446
"4pj3_2","4ac3_1967",0.351761393087388,1930,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"AC",18.8322940383662
"4pl3_1959","4ac3_1967",0.229800813755426,1930,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"AC",20.0021759406679
"4pl3_1","4ac3_1967",0.236116056652571,1930,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"AC",15.3428435203974
"4ac2_2","4ac2_1",0.65102563952108,1930,"cm","AC","SEKI","low",2,83.1,0.538461538461538,0.399319582151457,"cm",2,"AC",2.24362914005853
"4ac2_3","4ac2_1",0.355400787080142,1930,"cm","AC","SEKI","low",2,52.9,0.857142857142857,0.935786988157889,"cm",2,"AC",18.9007943083372
"4pp2_1","4ac2_1",-0.0426601452640398,1930,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",23.1919895577738
"4pj2_2","4ac2_1",0.216046216528278,1930,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",30.6053635843595
"4pj2_3064","4ac2_1",0.173717852839576,1930,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",35.372522302867
"4pj2_3101","4ac2_1",-0.199527913719165,1930,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",38.4913011556668
"4pl2_1","4ac2_1",-0.03431735375246,1930,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",10.8416010798725
"4ac2_3","4ac2_2",0.0316211791879927,1930,"cm","AC","SEKI","low",2,52.9,0.857142857142857,0.935786988157889,"cm",2,"AC",20.7903838685867
"4pp2_1","4ac2_2",0.0969814417694712,1930,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",25.1244493109259
"4pj2_2","4ac2_2",0.596097624232357,1930,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",29.2386596809779
"4pj2_3064","4ac2_2",0.35594308768388,1930,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",33.5351554850171
"4pj2_3101","4ac2_2",0.0430314356103332,1930,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",39.519103272856
"4pl2_1","4ac2_2",-0.0699461157947427,1930,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",11.9059093828215
"4pp2_1","4ac2_3",-0.25906879706594,1930,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",4.38738843770123
"4pj2_2","4ac2_3",-0.0958699800729016,1930,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",49.0301604097331
"4pj2_3064","4ac2_3",-0.0460320229037641,1930,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",54.2729350599713
"4pj2_3101","4ac2_3",-0.17287017843771,1930,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",24.0023412578247
"4pl2_1","4ac2_3",0.584990768088593,1930,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",23.5456241012872
"4pj3_1965","4ac3_1",0.858315275767254,1930,"cm","PJ","SEKI","low",3,54.7,0.107142857142857,0.0612686971200659,"cm",3,"AC",27.7404120155983
"4pj3_1966","4ac3_1",-0.60942918114731,1930,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"AC",26.7131552875033
"4pj3_1","4ac3_1",0.364582176160959,1930,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"AC",7.1347738380846
"4pj3_2","4ac3_1",-0.333184235103754,1930,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"AC",16.6189269255997
"4pl3_1959","4ac3_1",0.264251320930663,1930,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"AC",31.6070774330158
"4pl3_1","4ac3_1",0.227928346874463,1930,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"AC",10.0878415677552
"4pj1_117","4pj1_1",0.426467344149935,1930,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"PJ",13.3646302715494
"4pj1_118","4pj1_1",0.263922473151374,1930,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"PJ",12.2285695235009
"4pl1_1","4pj1_1",0.00788123345969147,1930,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"PJ",8.40865145281564
"4pl1_2","4pj1_1",0.601691513213714,1930,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"PJ",19.7826857450027
"4pj1_118","4pj1_117",-0.32529017583853,1930,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"PJ",7.07235489850766
"4pl1_1","4pj1_117",0.277615960954349,1930,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"PJ",20.4754873493312
"4pl1_2","4pj1_117",0.347997818778533,1930,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"PJ",30.2820320984034
"4pl1_1","4pj1_118",-0.291620982241813,1930,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"PJ",20.5730935518812
"4pl1_2","4pj1_118",0.261929055523743,1930,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"PJ",31.667759415034
"4pj3_1966","4pj3_1965",0.589196388065126,1930,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"PJ",1.12265482103076
"4pj3_1","4pj3_1965",0.317673763119925,1930,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"PJ",20.656450383838
"4pj3_2","4pj3_1965",0.388225428921957,1930,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"PJ",20.8804036692142
"4pl3_1959","4pj3_1965",0.666174201319265,1930,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"PJ",20.543619466558
"4pl3_1","4pj3_1965",0.562545597413892,1930,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PJ",17.7173315853109
"4pj3_1","4pj3_1966",0.111292253726892,1930,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"PJ",19.61460330169
"4pj3_2","4pj3_1966",0.601852601965516,1930,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"PJ",19.7897327069377
"4pl3_1959","4pj3_1966",-0.106185006790428,1930,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"PJ",19.9536360299935
"4pl3_1","4pj3_1966",0.489042046653671,1930,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PJ",16.7179980304576
"4pj2_2","4pp2_1",0.213683576817171,1930,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"PP",53.0834212906039
"4pj2_3064","4pp2_1",0.0858201243672613,1930,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"PP",58.555549165564
"4pj2_3101","4pp2_1",0.624472968766333,1930,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"PP",22.5884557381771
"4pl2_1","4pp2_1",0.528942747608268,1930,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"PP",27.0459819955092
"4pj2_3064","4pj2_2",0.552541430190518,1930,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"PJ",10.7411102217066
"4pj2_3101","4pj2_2",0.390977100268383,1930,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"PJ",68.6293452032296
"4pl2_1","4pj2_2",0.150588318471371,1930,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"PJ",27.3323709741321
"4pj3_2","4pj3_1",0.417777504112777,1930,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"PJ",12.3619947053986
"4pl3_1959","4pj3_1",0.51636221835298,1930,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"PJ",25.9948416043129
"4pl3_1","4pj3_1",0.177666947368448,1930,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PJ",3.37732645325586
"4pl3_1959","4pj3_2",0.0167667840879413,1930,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"PJ",15.3918438935476
"4pl3_1","4pj3_2",0.190962467672334,1930,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PJ",13.4113596733297
"4pj2_3101","4pj2_3064",0.502877600649612,1930,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"PJ",71.3106590519367
"4pl2_1","4pj2_3064",0.0939743964294782,1930,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"PJ",35.0097382011748
"4pl2_1","4pj2_3101",0.457501031633241,1930,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"PJ",46.3317047274381
"4pl1_2","4pl1_1",-0.072536316840364,1930,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"PL",11.5189788138233
"4pl3_1","4pl3_1959",0.286733660289281,1930,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PL",25.4959322423306
"8pj1_1","8ac1_1",0.086702940783954,1940,"pr","PJ","SEKI","high",1,67.2,0.19047619047619,0.185826438425435,"pr",1,"AC",16.1987333387008
"8pj1_2","8ac1_1",0.457416143085667,1940,"pr","PJ","SEKI","high",1,18,0.25,0.30788046889348,"pr",1,"AC",18.0801947034242
"8pj1_3","8ac1_1",0.155694662266492,1940,"pr","PJ","SEKI","high",1,47.3,0.25,0.30788046889348,"pr",1,"AC",18.7360877218683
"8pj1_497","8ac1_1",0.118087521277086,1940,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"AC",34.4630623868257
"8pl1_1","8ac1_1",-0.0917495799331169,1940,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"AC",37.8792955598652
"8ac2_4","8ac2_2",0.078708468914987,1940,"pr","AC","SEKI","high",2,85.9,0.921052631578947,0.747219451553715,"pr",2,"AC",20.6746599406006
"8ac2_543","8ac2_2",-0.0791329929049159,1940,"pr","AC","SEKI","high",2,105.2,0.75,0.466331674481901,"pr",2,"AC",28.6615723863085
"8pj2_1","8ac2_2",0.457026415746016,1940,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",11.9453643852623
"8pj2_2","8ac2_2",0.621677105388536,1940,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",10.6322745301498
"8pj2_552","8ac2_2",0.38498658783996,1940,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",19.3226694291197
"8pl2_2","8ac2_2",0.238952174336715,1940,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",20.2578872512539
"8pl2_3001","8ac2_2",0.0135429352706095,1940,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",46.2066563336326
"8ac2_543","8ac2_4",0.395950276690837,1940,"pr","AC","SEKI","high",2,105.2,0.75,0.466331674481901,"pr",2,"AC",47.6338926662827
"8pj2_1","8ac2_4",0.133943346891096,1940,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",28.3348526128219
"8pj2_2","8ac2_4",0.365239237679456,1940,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",27.2232841518278
"8pj2_552","8ac2_4",-0.537495995685235,1940,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",37.7691221474772
"8pl2_2","8ac2_4",-0.182646115812038,1940,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",0.47182717886748
"8pl2_3001","8ac2_4",-0.468093833277725,1940,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",66.6559032782039
"8pj2_1","8ac2_543",0.425661102390605,1940,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",19.4679634505547
"8pj2_2","8ac2_543",0.188660496491808,1940,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",20.4708923945943
"8pj2_552","8ac2_543",-0.0960909575634122,1940,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",9.87888215918508
"8pl2_2","8ac2_543",0.0646936676490743,1940,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",47.3042915951622
"8pl2_3001","8ac2_543",-0.0253591785231607,1940,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",21.7776784624458
"8pj1_2","8pj1_1",-0.167344686112223,1940,"pr","PJ","SEKI","high",1,18,0.25,0.30788046889348,"pr",1,"PJ",2.87645214803032
"8pj1_3","8pj1_1",0.123824591211603,1940,"pr","PJ","SEKI","high",1,47.3,0.25,0.30788046889348,"pr",1,"PJ",3.67572463089973
"8pj1_497","8pj1_1",-0.0877085046616628,1940,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"PJ",18.4381144398299
"8pl1_1","8pj1_1",0.261262670343271,1940,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"PJ",22.7433955750289
"8pj1_3","8pj1_2",0.177870048056887,1940,"pr","PJ","SEKI","high",1,47.3,0.25,0.30788046889348,"pr",1,"PJ",0.807379906786426
"8pj1_497","8pj1_2",0.228764668519947,1940,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"PJ",17.3899101486286
"8pl1_1","8pj1_2",-0.186955702475311,1940,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"PJ",22.4296977037733
"8pj1_497","8pj1_3",0.214899009189282,1940,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"PJ",17.0486834506735
"8pl1_1","8pj1_3",0.137128982526803,1940,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"PJ",22.278435050953
"8pj2_2","8pj2_1",0.749392672806436,1940,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"PJ",1.32660241526033
"8pj2_552","8pj2_1",0.497746107791046,1940,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"PJ",9.61816302184298
"8pl2_2","8pj2_1",0.362200816537279,1940,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"PJ",28.0305731969869
"8pl2_3001","8pj2_1",0.228534227784838,1940,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PJ",39.9204942230682
"8pj2_552","8pj2_2",0.441967757098966,1940,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"PJ",10.5930424342612
"8pl2_2","8pj2_2",0.315799732007082,1940,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"PJ",26.9097479433531
"8pl2_3001","8pj2_2",0.059413838634217,1940,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PJ",40.6473518812022
"8pj3_2","8pj3_1",0.936986184246499,1940,"pr","PJ","SEKI","high",3,41.6,0.189189189189189,0.261302793992414,"pr",3,"PJ",7.48877156304632
"8pj3_598","8pj3_1",0.582901618538893,1940,"pr","PJ","SEKI","high",3,42.2,0.2,0.218367892313181,"pr",3,"PJ",16.9901406377881
"8pl3_604","8pj3_1",0.359381255628052,1940,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PJ",19.9292307325308
"8pj3_598","8pj3_2",0.940720618428189,1940,"pr","PJ","SEKI","high",3,42.2,0.2,0.218367892313181,"pr",3,"PJ",10.5718854760518
"8pl3_604","8pj3_2",0.140532875939175,1940,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PJ",16.0324980060021
"8pl1_1","8pj1_497",-0.501988352819926,1940,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"PJ",7.064457052781
"8pl2_2","8pj2_552",0.280103478340104,1940,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"PJ",37.4440855170533
"8pl2_3001","8pj2_552",0.391223462314191,1940,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PJ",30.5894424651156
"8pl3_604","8pj3_598",0.505885771788233,1940,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PJ",8.54514676865006
"8pl2_3001","8pl2_2",0.709107794721417,1940,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PL",66.2684768769262
"4ac1_102","4ac1_1",0.286715547729785,1940,"cm","AC","SEKI","low",1,120.6,0.285714285714286,0.550134496329032,"cm",1,"AC",17.3409587465875
"4pj1_1","4ac1_1",-0.185085931586935,1940,"cm","PJ","SEKI","low",1,91.9,0.130434782608696,0.0524283681624509,"cm",1,"AC",18.6611458750849
"4pj1_117","4ac1_1",0.614729453870874,1940,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"AC",29.7492361239207
"4pj1_118","4ac1_1",-0.127270270231218,1940,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"AC",30.7163976961493
"4pl1_1","4ac1_1",0.220925160134584,1940,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"AC",10.2766698526925
"4pl1_2","4ac1_1",-0.0623216651342489,1940,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"AC",1.98247551582784
"4pj1_1","4ac1_102",0.483206864744438,1940,"cm","PJ","SEKI","low",1,91.9,0.130434782608696,0.0524283681624509,"cm",1,"AC",15.5355368505758
"4pj1_117","4ac1_102",0.465809687239292,1940,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"AC",28.6201060601404
"4pj1_118","4ac1_102",0.304131838248846,1940,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"AC",25.428494344485
"4pl1_1","4ac1_102",0.428641158888552,1940,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"AC",13.0138329956623
"4pl1_2","4ac1_102",0.563154495710881,1940,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"AC",19.309961144279
"4ac2_1","4ac2_1924",0.51816649514301,1940,"cm","AC","SEKI","low",2,54.6,0.571428571428571,0.433294910360883,"cm",2,"AC",25.7604021153211
"4ac2_2","4ac2_1924",0.827910002318312,1940,"cm","AC","SEKI","low",2,83.1,0.538461538461538,0.399319582151457,"cm",2,"AC",27.276175320147
"4ac2_3","4ac2_1924",0.150216647107611,1940,"cm","AC","SEKI","low",2,52.9,0.857142857142857,0.935786988157889,"cm",2,"AC",8.93214221728648
"4pp2_1","4ac2_1924",0.230946526667981,1940,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",7.82675530415425
"4pj2_2","4ac2_1924",0.415971949419121,1940,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",56.3611395489147
"4pj2_3064","4ac2_1924",0.240856592911178,1940,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",60.5990162463025
"4pj2_3101","4ac2_1924",0.118485404654028,1940,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",15.123682248236
"4pl2_1","4ac2_1924",-0.108998680624041,1940,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",32.0447161805391
"4ac3_1967","4ac3_1954",0.309779834399287,1940,"cm","AC","SEKI","low",3,47.3,0.689655172413793,0.48575221722027,"cm",3,"AC",9.82034860824232
"4ac3_1","4ac3_1954",-0.290505518356764,1940,"cm","AC","SEKI","low",3,47,0.533333333333333,0.317715487676957,"cm",3,"AC",18.1332817689352
"4pj3_1965","4ac3_1954",0.2537203261233,1940,"cm","PJ","SEKI","low",3,54.7,0.107142857142857,0.0612686971200659,"cm",3,"AC",12.0140186709958
"4pj3_1966","4ac3_1954",0.29062453853288,1940,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"AC",10.8966793087275
"4pj3_1","4ac3_1954",-0.0737836806006474,1940,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"AC",11.2786570046767
"4pj3_2","4ac3_1954",0.121360843684806,1940,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"AC",9.13946923563828
"4pl3_1959","4ac3_1954",0.0402330549637649,1940,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"AC",16.1263081628668
